data,type,decorrelation,output_type,metric,seed,margin,lambda,indicator,value
loan,triplet,None,embedding,l1,44,1.00,1.00,mpe,4.554969310760498
loan,triplet,None,embedding,l1,44,1.00,1.00,rmse,5.770008087158203
loan,triplet,None,embedding,l1,6,0.10,1.00,acc,0.6995000243186951
loan,triplet,None,embedding,l1,6,0.10,1.00,mcc,0.3353718191831784
loan,triplet,None,embedding,l1,6,0.10,1.00,mpe,2.962059497833252
loan,triplet,None,embedding,l1,6,0.10,1.00,rmse,0.3858538269996643
loan,triplet,None,embedding,l1,6,0.50,1.00,acc,0.6955000162124634
loan,triplet,None,embedding,l1,6,0.50,1.00,mcc,0.3336450007914069
loan,triplet,None,embedding,l1,6,0.50,1.00,mpe,3.6560850143432617
loan,triplet,None,embedding,l1,6,0.50,1.00,rmse,2.5558786392211914
loan,triplet,None,embedding,l1,6,1.00,1.00,acc,0.6869999766349792
loan,triplet,None,embedding,l1,6,1.00,1.00,mcc,0.3277009558829259
loan,triplet,None,embedding,l1,6,1.00,1.00,mpe,4.554969310760498
loan,triplet,None,embedding,l1,6,1.00,1.00,rmse,5.770008087158203
loan,triplet,None,embedding,l1,9,0.10,1.00,acc,0.6995000243186951
loan,triplet,None,embedding,l1,9,0.10,1.00,mcc,0.3353718191831784
loan,triplet,None,embedding,l1,9,0.10,1.00,mpe,2.962059497833252
loan,triplet,None,embedding,l1,9,0.10,1.00,rmse,0.3858538269996643
loan,triplet,None,embedding,l1,9,0.50,1.00,acc,0.6955000162124634
loan,triplet,None,embedding,l1,9,0.50,1.00,mcc,0.3336450007914069
loan,triplet,None,embedding,l1,9,0.50,1.00,mpe,3.6560850143432617
loan,triplet,None,embedding,l1,9,0.50,1.00,rmse,2.5558786392211914
loan,triplet,None,embedding,l1,9,1.00,1.00,acc,0.6869999766349792
loan,triplet,None,embedding,l1,9,1.00,1.00,mcc,0.3277009558829259
loan,triplet,None,embedding,l1,9,1.00,1.00,mpe,4.554969310760498
loan,triplet,None,embedding,l1,9,1.00,1.00,rmse,5.770008087158203
loan,triplet,None,embedding,l2,0,0.10,1.00,acc,0.6855000257492065
loan,triplet,None,embedding,l2,0,0.10,1.00,mcc,0.323050944121962
loan,triplet,None,embedding,l2,0,0.10,1.00,mpe,6.203892230987549
loan,triplet,None,embedding,l2,0,0.10,1.00,rmse,0.46963152289390564
loan,triplet,None,embedding,l2,0,0.50,1.00,acc,0.6650000214576721
loan,triplet,None,embedding,l2,0,0.50,1.00,mcc,0.28932318270499463
loan,triplet,None,embedding,l2,0,0.50,1.00,mpe,6.954199314117432
loan,triplet,None,embedding,l2,0,0.50,1.00,rmse,3.340955972671509
loan,triplet,None,embedding,l2,0,1.00,1.00,acc,0.6600000262260437
loan,triplet,None,embedding,l2,0,1.00,1.00,mcc,0.2584848092087759
loan,triplet,None,embedding,l2,0,1.00,1.00,mpe,7.0311408042907715
loan,triplet,None,embedding,l2,0,1.00,1.00,rmse,8.95797348022461
loan,triplet,None,embedding,l2,41,0.10,1.00,acc,0.6855000257492065
loan,triplet,None,embedding,l2,41,0.10,1.00,mcc,0.323050944121962
loan,triplet,None,embedding,l2,41,0.10,1.00,mpe,6.203892230987549
loan,triplet,None,embedding,l2,41,0.10,1.00,rmse,0.46963152289390564
loan,triplet,None,embedding,l2,41,0.50,1.00,acc,0.6650000214576721
loan,triplet,None,embedding,l2,41,0.50,1.00,mcc,0.28932318270499463
loan,triplet,None,embedding,l2,41,0.50,1.00,mpe,6.954199314117432
loan,triplet,None,embedding,l2,41,0.50,1.00,rmse,3.340955972671509
loan,triplet,None,embedding,l2,41,1.00,1.00,acc,0.6600000262260437
loan,triplet,None,embedding,l2,41,1.00,1.00,mcc,0.2584848092087759
loan,triplet,None,embedding,l2,41,1.00,1.00,mpe,7.0311408042907715
loan,triplet,None,embedding,l2,41,1.00,1.00,rmse,8.95797348022461
loan,triplet,None,embedding,l2,42,0.10,1.00,acc,0.6855000257492065
loan,triplet,None,embedding,l2,42,0.10,1.00,mcc,0.323050944121962
loan,triplet,None,embedding,l2,42,0.10,1.00,mpe,6.203892230987549
loan,triplet,None,embedding,l2,42,0.10,1.00,rmse,0.46963152289390564
loan,triplet,None,embedding,l2,42,0.50,1.00,acc,0.6650000214576721
loan,triplet,None,embedding,l2,42,0.50,1.00,mcc,0.28932318270499463
loan,triplet,None,embedding,l2,42,0.50,1.00,mpe,6.954199314117432
loan,triplet,None,embedding,l2,42,0.50,1.00,rmse,3.340955972671509
loan,triplet,None,embedding,l2,42,1.00,1.00,acc,0.6600000262260437
loan,triplet,None,embedding,l2,42,1.00,1.00,mcc,0.2584848092087759
loan,triplet,None,embedding,l2,42,1.00,1.00,mpe,7.0311408042907715
loan,triplet,None,embedding,l2,42,1.00,1.00,rmse,8.95797348022461
loan,triplet,None,embedding,l2,43,0.10,1.00,acc,0.6855000257492065
loan,triplet,None,embedding,l2,43,0.10,1.00,mcc,0.323050944121962
loan,triplet,None,embedding,l2,43,0.10,1.00,mpe,6.203892230987549
loan,triplet,None,embedding,l2,43,0.10,1.00,rmse,0.46963152289390564
loan,triplet,None,embedding,l2,43,0.50,1.00,acc,0.6650000214576721
loan,triplet,None,embedding,l2,43,0.50,1.00,mcc,0.28932318270499463
loan,triplet,None,embedding,l2,43,0.50,1.00,mpe,6.954199314117432
loan,triplet,None,embedding,l2,43,0.50,1.00,rmse,3.340955972671509
loan,triplet,None,embedding,l2,43,1.00,1.00,acc,0.6600000262260437
loan,triplet,None,embedding,l2,43,1.00,1.00,mcc,0.2584848092087759
loan,triplet,None,embedding,l2,43,1.00,1.00,mpe,7.0311408042907715
loan,triplet,None,embedding,l2,43,1.00,1.00,rmse,8.95797348022461
loan,triplet,None,embedding,l2,44,0.10,1.00,acc,0.6855000257492065
loan,triplet,None,embedding,l2,44,0.10,1.00,mcc,0.323050944121962
loan,triplet,None,embedding,l2,44,0.10,1.00,mpe,6.203892230987549
loan,triplet,None,embedding,l2,44,0.10,1.00,rmse,0.46963152289390564
loan,triplet,None,embedding,l2,44,0.50,1.00,acc,0.6650000214576721
loan,triplet,None,embedding,l2,44,0.50,1.00,mcc,0.28932318270499463
loan,triplet,None,embedding,l2,44,0.50,1.00,mpe,6.954199314117432
loan,triplet,None,embedding,l2,44,0.50,1.00,rmse,3.340955972671509
loan,triplet,None,embedding,l2,44,1.00,1.00,acc,0.6600000262260437
loan,triplet,None,embedding,l2,44,1.00,1.00,mcc,0.2584848092087759
loan,triplet,None,embedding,l2,44,1.00,1.00,mpe,7.0311408042907715
loan,triplet,None,embedding,l2,44,1.00,1.00,rmse,8.95797348022461
loan,triplet,None,embedding,l2,6,0.10,1.00,acc,0.6855000257492065
loan,triplet,None,embedding,l2,6,0.10,1.00,mcc,0.323050944121962
loan,triplet,None,embedding,l2,6,0.10,1.00,mpe,6.203892230987549
loan,triplet,None,embedding,l2,6,0.10,1.00,rmse,0.46963152289390564
loan,triplet,None,embedding,l2,6,0.50,1.00,acc,0.6650000214576721
loan,triplet,None,embedding,l2,6,0.50,1.00,mcc,0.28932318270499463
loan,triplet,None,embedding,l2,6,0.50,1.00,mpe,6.954199314117432
loan,triplet,None,embedding,l2,6,0.50,1.00,rmse,3.340955972671509
loan,triplet,None,embedding,l2,6,1.00,1.00,acc,0.6600000262260437
loan,triplet,None,embedding,l2,6,1.00,1.00,mcc,0.2584848092087759
loan,triplet,None,embedding,l2,6,1.00,1.00,mpe,7.0311408042907715
loan,triplet,None,embedding,l2,6,1.00,1.00,rmse,8.95797348022461
loan,triplet,None,embedding,l2,9,0.10,1.00,acc,0.6855000257492065
loan,triplet,None,embedding,l2,9,0.10,1.00,mcc,0.323050944121962
loan,triplet,None,embedding,l2,9,0.10,1.00,mpe,6.203892230987549
loan,triplet,None,embedding,l2,9,0.10,1.00,rmse,0.46963152289390564
loan,triplet,None,embedding,l2,9,0.50,1.00,acc,0.6650000214576721
loan,triplet,None,embedding,l2,9,0.50,1.00,mcc,0.28932318270499463
loan,triplet,None,embedding,l2,9,0.50,1.00,mpe,6.954199314117432
loan,triplet,None,embedding,l2,9,0.50,1.00,rmse,3.340955972671509
loan,triplet,None,embedding,l2,9,1.00,1.00,acc,0.6600000262260437
loan,triplet,None,embedding,l2,9,1.00,1.00,mcc,0.2584848092087759
loan,triplet,None,embedding,l2,9,1.00,1.00,mpe,7.0311408042907715
loan,triplet,None,embedding,l2,9,1.00,1.00,rmse,8.95797348022461
loan,triplet,None,embedding,linf,0,0.10,1.00,acc,0.6815000176429749
loan,triplet,None,embedding,linf,0,0.10,1.00,mcc,0.2838551200292035
loan,triplet,None,embedding,linf,0,0.10,1.00,mpe,3.876932144165039
loan,triplet,None,embedding,linf,0,0.10,1.00,rmse,0.4779353737831116
loan,triplet,None,embedding,linf,0,0.50,1.00,acc,0.6859999895095825
loan,triplet,None,embedding,linf,0,0.50,1.00,mcc,0.3079829287221729
loan,triplet,None,embedding,linf,0,0.50,1.00,mpe,3.802744150161743
loan,triplet,None,embedding,linf,0,0.50,1.00,rmse,2.5897774696350098
loan,triplet,None,embedding,linf,0,1.00,1.00,acc,0.6765000224113464
loan,triplet,None,embedding,linf,0,1.00,1.00,mcc,0.29726524236196417
loan,triplet,None,embedding,linf,0,1.00,1.00,mpe,4.616937637329102
loan,triplet,None,embedding,linf,0,1.00,1.00,rmse,6.443070888519287
loan,triplet,None,embedding,linf,41,0.10,1.00,acc,0.6815000176429749
loan,triplet,None,embedding,linf,41,0.10,1.00,mcc,0.2838551200292035
loan,triplet,None,embedding,linf,41,0.10,1.00,mpe,3.876932144165039
loan,triplet,None,embedding,linf,41,0.10,1.00,rmse,0.4779353737831116
loan,triplet,None,embedding,linf,41,0.50,1.00,acc,0.6859999895095825
loan,triplet,None,embedding,linf,41,0.50,1.00,mcc,0.3079829287221729
loan,triplet,None,embedding,linf,41,0.50,1.00,mpe,3.802744150161743
loan,triplet,None,embedding,linf,41,0.50,1.00,rmse,2.5897774696350098
loan,triplet,None,embedding,linf,41,1.00,1.00,acc,0.6765000224113464
loan,triplet,None,embedding,linf,41,1.00,1.00,mcc,0.29726524236196417
loan,triplet,None,embedding,linf,41,1.00,1.00,mpe,4.616937637329102
loan,triplet,None,embedding,linf,41,1.00,1.00,rmse,6.443070888519287
loan,triplet,None,embedding,linf,42,0.10,1.00,acc,0.6815000176429749
loan,triplet,None,embedding,linf,42,0.10,1.00,mcc,0.2838551200292035
loan,triplet,None,embedding,linf,42,0.10,1.00,mpe,3.876932144165039
loan,triplet,None,embedding,linf,42,0.10,1.00,rmse,0.4779353737831116
loan,triplet,None,embedding,linf,42,0.50,1.00,acc,0.6859999895095825
loan,triplet,None,embedding,linf,42,0.50,1.00,mcc,0.3079829287221729
loan,triplet,None,embedding,linf,42,0.50,1.00,mpe,3.802744150161743
loan,triplet,None,embedding,linf,42,0.50,1.00,rmse,2.5897774696350098
loan,triplet,None,embedding,linf,42,1.00,1.00,acc,0.6765000224113464
loan,triplet,None,embedding,linf,42,1.00,1.00,mcc,0.29726524236196417
loan,triplet,None,embedding,linf,42,1.00,1.00,mpe,4.616937637329102
loan,triplet,None,embedding,linf,42,1.00,1.00,rmse,6.443070888519287
loan,triplet,None,embedding,linf,43,0.10,1.00,acc,0.6815000176429749
loan,triplet,None,embedding,linf,43,0.10,1.00,mcc,0.2838551200292035
loan,triplet,None,embedding,linf,43,0.10,1.00,mpe,3.876932144165039
loan,triplet,None,embedding,linf,43,0.10,1.00,rmse,0.4779353737831116
loan,triplet,None,embedding,linf,43,0.50,1.00,acc,0.6859999895095825
loan,triplet,None,embedding,linf,43,0.50,1.00,mcc,0.3079829287221729
loan,triplet,None,embedding,linf,43,0.50,1.00,mpe,3.802744150161743
loan,triplet,None,embedding,linf,43,0.50,1.00,rmse,2.5897774696350098
loan,triplet,None,embedding,linf,43,1.00,1.00,acc,0.6765000224113464
loan,triplet,None,embedding,linf,43,1.00,1.00,mcc,0.29726524236196417
loan,triplet,None,embedding,linf,43,1.00,1.00,mpe,4.616937637329102
loan,triplet,None,embedding,linf,43,1.00,1.00,rmse,6.443070888519287
loan,triplet,None,embedding,linf,44,0.10,1.00,acc,0.6815000176429749
loan,triplet,None,embedding,linf,44,0.10,1.00,mcc,0.2838551200292035
loan,triplet,None,embedding,linf,44,0.10,1.00,mpe,3.876932144165039
loan,triplet,None,embedding,linf,44,0.10,1.00,rmse,0.4779353737831116
loan,triplet,None,embedding,linf,44,0.50,1.00,acc,0.6859999895095825
loan,triplet,None,embedding,linf,44,0.50,1.00,mcc,0.3079829287221729
loan,triplet,None,embedding,linf,44,0.50,1.00,mpe,3.802744150161743
loan,triplet,None,embedding,linf,44,0.50,1.00,rmse,2.5897774696350098
loan,triplet,None,embedding,linf,44,1.00,1.00,acc,0.6765000224113464
loan,triplet,None,embedding,linf,44,1.00,1.00,mcc,0.29726524236196417
loan,triplet,None,embedding,linf,44,1.00,1.00,mpe,4.616937637329102
loan,triplet,None,embedding,linf,44,1.00,1.00,rmse,6.443070888519287
loan,triplet,None,embedding,linf,6,0.10,1.00,acc,0.6815000176429749
loan,triplet,None,embedding,linf,6,0.10,1.00,mcc,0.2838551200292035
loan,triplet,None,embedding,linf,6,0.10,1.00,mpe,3.876932144165039
loan,triplet,None,embedding,linf,6,0.10,1.00,rmse,0.4779353737831116
loan,triplet,None,embedding,linf,6,0.50,1.00,acc,0.6859999895095825
loan,triplet,None,embedding,linf,6,0.50,1.00,mcc,0.3079829287221729
loan,triplet,None,embedding,linf,6,0.50,1.00,mpe,3.802744150161743
loan,triplet,None,embedding,linf,6,0.50,1.00,rmse,2.5897774696350098
loan,triplet,None,embedding,linf,6,1.00,1.00,acc,0.6765000224113464
loan,triplet,None,embedding,linf,6,1.00,1.00,mcc,0.29726524236196417
loan,triplet,None,embedding,linf,6,1.00,1.00,mpe,4.616937637329102
loan,triplet,None,embedding,linf,6,1.00,1.00,rmse,6.443070888519287
loan,triplet,None,embedding,linf,9,0.10,1.00,acc,0.6815000176429749
loan,triplet,None,embedding,linf,9,0.10,1.00,mcc,0.2838551200292035
loan,triplet,None,embedding,linf,9,0.10,1.00,mpe,3.876932144165039
loan,triplet,None,embedding,linf,9,0.10,1.00,rmse,0.4779353737831116
loan,triplet,None,embedding,linf,9,0.50,1.00,acc,0.6859999895095825
loan,triplet,None,embedding,linf,9,0.50,1.00,mcc,0.3079829287221729
loan,triplet,None,embedding,linf,9,0.50,1.00,mpe,3.802744150161743
loan,triplet,None,embedding,linf,9,0.50,1.00,rmse,2.5897774696350098
loan,triplet,None,embedding,linf,9,1.00,1.00,acc,0.6765000224113464
loan,triplet,None,embedding,linf,9,1.00,1.00,mcc,0.29726524236196417
loan,triplet,None,embedding,linf,9,1.00,1.00,mpe,4.616937637329102
loan,triplet,None,embedding,linf,9,1.00,1.00,rmse,6.443070888519287
loan,triplet,None,label,l05,0,0.10,1.00,acc,0.6800000071525574
loan,triplet,None,label,l05,0,0.10,1.00,mcc,0.31354134485078383
loan,triplet,None,label,l05,0,0.10,1.00,mpe,4.3055949211120605
loan,triplet,None,label,l05,0,0.10,1.00,rmse,0.22286328673362732
loan,triplet,None,label,l05,0,0.50,1.00,acc,0.7095000147819519
loan,triplet,None,label,l05,0,0.50,1.00,mcc,0.34818035441860795
loan,triplet,None,label,l05,0,0.50,1.00,mpe,2.6629910469055176
loan,triplet,None,label,l05,0,0.50,1.00,rmse,1.481653094291687
loan,triplet,None,label,l05,0,1.00,1.00,acc,0.7129999995231628
loan,triplet,None,label,l05,0,1.00,1.00,mcc,0.39453041453215953
loan,triplet,None,label,l05,0,1.00,1.00,mpe,2.802183151245117
loan,triplet,None,label,l05,0,1.00,1.00,rmse,4.046623706817627
loan,triplet,None,label,l05,41,0.10,1.00,acc,0.6800000071525574
loan,triplet,None,label,l05,41,0.10,1.00,mcc,0.31354134485078383
loan,triplet,None,label,l05,41,0.10,1.00,mpe,4.3055949211120605
loan,triplet,None,label,l05,41,0.10,1.00,rmse,0.22286328673362732
loan,triplet,None,label,l05,41,0.50,1.00,acc,0.7095000147819519
loan,triplet,None,label,l05,41,0.50,1.00,mcc,0.34818035441860795
loan,triplet,None,label,l05,41,0.50,1.00,mpe,2.6629910469055176
loan,triplet,None,label,l05,41,0.50,1.00,rmse,1.481653094291687
loan,triplet,None,label,l05,41,1.00,1.00,acc,0.7129999995231628
loan,triplet,None,label,l05,41,1.00,1.00,mcc,0.39453041453215953
loan,triplet,None,label,l05,41,1.00,1.00,mpe,2.802183151245117
loan,triplet,None,label,l05,41,1.00,1.00,rmse,4.046623706817627
loan,triplet,None,label,l05,42,0.10,1.00,acc,0.6800000071525574
loan,triplet,None,label,l05,42,0.10,1.00,mcc,0.31354134485078383
loan,triplet,None,label,l05,42,0.10,1.00,mpe,4.3055949211120605
loan,triplet,None,label,l05,42,0.10,1.00,rmse,0.22286328673362732
loan,triplet,None,label,l05,42,0.50,1.00,acc,0.7095000147819519
loan,triplet,None,label,l05,42,0.50,1.00,mcc,0.34818035441860795
loan,triplet,None,label,l05,42,0.50,1.00,mpe,2.6629910469055176
loan,triplet,None,label,l05,42,0.50,1.00,rmse,1.481653094291687
loan,triplet,None,label,l05,42,1.00,1.00,acc,0.7129999995231628
loan,triplet,None,label,l05,42,1.00,1.00,mcc,0.39453041453215953
loan,triplet,None,label,l05,42,1.00,1.00,mpe,2.802183151245117
loan,triplet,None,label,l05,42,1.00,1.00,rmse,4.046623706817627
loan,triplet,None,label,l05,43,0.10,1.00,acc,0.6800000071525574
loan,triplet,None,label,l05,43,0.10,1.00,mcc,0.31354134485078383
loan,triplet,None,label,l05,43,0.10,1.00,mpe,4.3055949211120605
loan,triplet,None,label,l05,43,0.10,1.00,rmse,0.22286328673362732
loan,triplet,None,label,l05,43,0.50,1.00,acc,0.7095000147819519
loan,triplet,None,label,l05,43,0.50,1.00,mcc,0.34818035441860795
loan,triplet,None,label,l05,43,0.50,1.00,mpe,2.6629910469055176
loan,triplet,None,label,l05,43,0.50,1.00,rmse,1.481653094291687
loan,triplet,None,label,l05,43,1.00,1.00,acc,0.7129999995231628
loan,triplet,None,label,l05,43,1.00,1.00,mcc,0.39453041453215953
loan,triplet,None,label,l05,43,1.00,1.00,mpe,2.802183151245117
loan,triplet,None,label,l05,43,1.00,1.00,rmse,4.046623706817627
loan,triplet,None,label,l05,44,0.10,1.00,acc,0.6800000071525574
loan,triplet,None,label,l05,44,0.10,1.00,mcc,0.31354134485078383
loan,triplet,None,label,l05,44,0.10,1.00,mpe,4.3055949211120605
loan,triplet,None,label,l05,44,0.10,1.00,rmse,0.22286328673362732
loan,triplet,None,label,l05,44,0.50,1.00,acc,0.7095000147819519
loan,triplet,None,label,l05,44,0.50,1.00,mcc,0.34818035441860795
loan,triplet,None,label,l05,44,0.50,1.00,mpe,2.6629910469055176
loan,triplet,None,label,l05,44,0.50,1.00,rmse,1.481653094291687
loan,triplet,None,label,l05,44,1.00,1.00,acc,0.7129999995231628
loan,triplet,None,label,l05,44,1.00,1.00,mcc,0.39453041453215953
loan,triplet,None,label,l05,44,1.00,1.00,mpe,2.802183151245117
loan,triplet,None,label,l05,44,1.00,1.00,rmse,4.046623706817627
loan,triplet,None,label,l05,6,0.10,1.00,acc,0.6800000071525574
loan,triplet,None,label,l05,6,0.10,1.00,mcc,0.31354134485078383
loan,triplet,None,label,l05,6,0.10,1.00,mpe,4.3055949211120605
loan,triplet,None,label,l05,6,0.10,1.00,rmse,0.22286328673362732
loan,triplet,None,label,l05,6,0.50,1.00,acc,0.7095000147819519
loan,triplet,None,label,l05,6,0.50,1.00,mcc,0.34818035441860795
loan,triplet,None,label,l05,6,0.50,1.00,mpe,2.6629910469055176
loan,triplet,None,label,l05,6,0.50,1.00,rmse,1.481653094291687
loan,triplet,None,label,l05,6,1.00,1.00,acc,0.7129999995231628
loan,triplet,None,label,l05,6,1.00,1.00,mcc,0.39453041453215953
loan,triplet,None,label,l05,6,1.00,1.00,mpe,2.802183151245117
loan,triplet,None,label,l05,6,1.00,1.00,rmse,4.046623706817627
loan,triplet,None,label,l05,9,0.10,1.00,acc,0.6800000071525574
loan,triplet,None,label,l05,9,0.10,1.00,mcc,0.31354134485078383
loan,triplet,None,label,l05,9,0.10,1.00,mpe,4.3055949211120605
loan,triplet,None,label,l05,9,0.10,1.00,rmse,0.22286328673362732
loan,triplet,None,label,l05,9,0.50,1.00,acc,0.7095000147819519
loan,triplet,None,label,l05,9,0.50,1.00,mcc,0.34818035441860795
loan,triplet,None,label,l05,9,0.50,1.00,mpe,2.6629910469055176
loan,triplet,None,label,l05,9,0.50,1.00,rmse,1.481653094291687
loan,triplet,None,label,l05,9,1.00,1.00,acc,0.7129999995231628
loan,triplet,None,label,l05,9,1.00,1.00,mcc,0.39453041453215953
loan,triplet,None,label,l05,9,1.00,1.00,mpe,2.802183151245117
loan,triplet,None,label,l05,9,1.00,1.00,rmse,4.046623706817627
loan,triplet,None,label,l1,0,0.10,1.00,acc,0.703499972820282
loan,triplet,None,label,l1,0,0.10,1.00,mcc,0.3365220782191058
loan,triplet,None,label,l1,0,0.10,1.00,mpe,3.1157469749450684
loan,triplet,None,label,l1,0,0.10,1.00,rmse,0.3254636824131012
loan,triplet,None,label,l1,0,0.50,1.00,acc,0.6890000104904175
loan,triplet,None,label,l1,0,0.50,1.00,mcc,0.3236737112798618
loan,triplet,None,label,l1,0,0.50,1.00,mpe,4.170928001403809
loan,triplet,None,label,l1,0,0.50,1.00,rmse,2.4763669967651367
loan,triplet,None,label,l1,0,1.00,1.00,acc,0.6899999976158142
loan,triplet,None,label,l1,0,1.00,1.00,mcc,0.3522103893312835
loan,triplet,None,label,l1,0,1.00,1.00,mpe,3.891239881515503
loan,triplet,None,label,l1,0,1.00,1.00,rmse,5.637538909912109
loan,triplet,None,label,l1,41,0.10,1.00,acc,0.703499972820282
loan,triplet,None,label,l1,41,0.10,1.00,mcc,0.3365220782191058
loan,triplet,None,label,l1,41,0.10,1.00,mpe,3.1157469749450684
loan,triplet,None,label,l1,41,0.10,1.00,rmse,0.3254636824131012
loan,triplet,None,label,l1,41,0.50,1.00,acc,0.6890000104904175
loan,triplet,None,label,l1,41,0.50,1.00,mcc,0.3236737112798618
loan,triplet,None,label,l1,41,0.50,1.00,mpe,4.170928001403809
loan,triplet,None,label,l1,41,0.50,1.00,rmse,2.4763669967651367
loan,triplet,None,label,l1,41,1.00,1.00,acc,0.6899999976158142
loan,triplet,None,label,l1,41,1.00,1.00,mcc,0.3522103893312835
loan,triplet,None,label,l1,41,1.00,1.00,mpe,3.891239881515503
loan,triplet,None,label,l1,41,1.00,1.00,rmse,5.637538909912109
loan,triplet,None,label,l1,42,0.10,1.00,acc,0.703499972820282
loan,triplet,None,label,l1,42,0.10,1.00,mcc,0.3365220782191058
loan,triplet,None,label,l1,42,0.10,1.00,mpe,3.1157469749450684
loan,triplet,None,label,l1,42,0.10,1.00,rmse,0.3254636824131012
loan,triplet,None,label,l1,42,0.50,1.00,acc,0.6890000104904175
loan,triplet,None,label,l1,42,0.50,1.00,mcc,0.3236737112798618
loan,triplet,None,label,l1,42,0.50,1.00,mpe,4.170928001403809
loan,triplet,None,label,l1,42,0.50,1.00,rmse,2.4763669967651367
loan,triplet,None,label,l1,42,1.00,1.00,acc,0.6899999976158142
loan,triplet,None,label,l1,42,1.00,1.00,mcc,0.3522103893312835
loan,triplet,None,label,l1,42,1.00,1.00,mpe,3.891239881515503
loan,triplet,None,label,l1,42,1.00,1.00,rmse,5.637538909912109
loan,triplet,None,label,l1,43,0.10,1.00,acc,0.703499972820282
loan,triplet,None,label,l1,43,0.10,1.00,mcc,0.3365220782191058
loan,triplet,None,label,l1,43,0.10,1.00,mpe,3.1157469749450684
loan,triplet,None,label,l1,43,0.10,1.00,rmse,0.3254636824131012
loan,triplet,None,label,l1,43,0.50,1.00,acc,0.6890000104904175
loan,triplet,None,label,l1,43,0.50,1.00,mcc,0.3236737112798618
loan,triplet,None,label,l1,43,0.50,1.00,mpe,4.170928001403809
loan,triplet,None,label,l1,43,0.50,1.00,rmse,2.4763669967651367
loan,triplet,None,label,l1,43,1.00,1.00,acc,0.6899999976158142
loan,triplet,None,label,l1,43,1.00,1.00,mcc,0.3522103893312835
loan,triplet,None,label,l1,43,1.00,1.00,mpe,3.891239881515503
loan,triplet,None,label,l1,43,1.00,1.00,rmse,5.637538909912109
loan,triplet,None,label,l1,44,0.10,1.00,acc,0.703499972820282
loan,triplet,None,label,l1,44,0.10,1.00,mcc,0.3365220782191058
loan,triplet,None,label,l1,44,0.10,1.00,mpe,3.1157469749450684
loan,triplet,None,label,l1,44,0.10,1.00,rmse,0.3254636824131012
loan,triplet,None,label,l1,44,0.50,1.00,acc,0.6890000104904175
loan,triplet,None,label,l1,44,0.50,1.00,mcc,0.3236737112798618
loan,triplet,None,label,l1,44,0.50,1.00,mpe,4.170928001403809
loan,triplet,None,label,l1,44,0.50,1.00,rmse,2.4763669967651367
loan,triplet,None,label,l1,44,1.00,1.00,acc,0.6899999976158142
loan,triplet,None,label,l1,44,1.00,1.00,mcc,0.3522103893312835
loan,triplet,None,label,l1,44,1.00,1.00,mpe,3.891239881515503
loan,triplet,None,label,l1,44,1.00,1.00,rmse,5.637538909912109
loan,triplet,None,label,l1,6,0.10,1.00,acc,0.703499972820282
loan,triplet,None,label,l1,6,0.10,1.00,mcc,0.3365220782191058
loan,triplet,None,label,l1,6,0.10,1.00,mpe,3.1157469749450684
loan,triplet,None,label,l1,6,0.10,1.00,rmse,0.3254636824131012
loan,triplet,None,label,l1,6,0.50,1.00,acc,0.6890000104904175
loan,triplet,None,label,l1,6,0.50,1.00,mcc,0.3236737112798618
loan,triplet,None,label,l1,6,0.50,1.00,mpe,4.170928001403809
loan,triplet,None,label,l1,6,0.50,1.00,rmse,2.4763669967651367
loan,triplet,None,label,l1,6,1.00,1.00,acc,0.6899999976158142
loan,triplet,None,label,l1,6,1.00,1.00,mcc,0.3522103893312835
loan,triplet,None,label,l1,6,1.00,1.00,mpe,3.891239881515503
loan,triplet,None,label,l1,6,1.00,1.00,rmse,5.637538909912109
loan,triplet,None,label,l1,9,0.10,1.00,acc,0.703499972820282
loan,triplet,None,label,l1,9,0.10,1.00,mcc,0.3365220782191058
loan,triplet,None,label,l1,9,0.10,1.00,mpe,3.1157469749450684
loan,triplet,None,label,l1,9,0.10,1.00,rmse,0.3254636824131012
loan,triplet,None,label,l1,9,0.50,1.00,acc,0.6890000104904175
loan,triplet,None,label,l1,9,0.50,1.00,mcc,0.3236737112798618
loan,triplet,None,label,l1,9,0.50,1.00,mpe,4.170928001403809
loan,triplet,None,label,l1,9,0.50,1.00,rmse,2.4763669967651367
loan,triplet,None,label,l1,9,1.00,1.00,acc,0.6899999976158142
loan,triplet,None,label,l1,9,1.00,1.00,mcc,0.3522103893312835
loan,triplet,None,label,l1,9,1.00,1.00,mpe,3.891239881515503
loan,triplet,None,label,l1,9,1.00,1.00,rmse,5.637538909912109
loan,triplet,None,label,l2,0,0.10,1.00,acc,0.7085000276565552
loan,triplet,None,label,l2,0,0.10,1.00,mcc,0.35857578640314786
loan,triplet,None,label,l2,0,0.10,1.00,mpe,101.36276245117188
loan,triplet,None,label,l2,0,0.10,1.00,rmse,0.44685283303260803
loan,triplet,None,label,l2,0,0.50,1.00,acc,0.6930000185966492
loan,triplet,None,label,l2,0,0.50,1.00,mcc,0.32499594586006886
loan,triplet,None,label,l2,0,0.50,1.00,mpe,5.774648666381836
loan,triplet,None,label,l2,0,0.50,1.00,rmse,3.280956506729126
loan,triplet,None,label,l2,0,1.00,1.00,acc,0.6504999995231628
loan,triplet,None,label,l2,0,1.00,1.00,mcc,0.24129926283652195
